L1_L,L1_E_c,L1_E_v,L1_N_D,L1_N_A,L2_L,L2_E_c,L2_E_v,L2_N_D,L2_N_A,L3_L,L3_E_c,L3_E_v,L3_N_D,L3_N_A,MPP,IntSRHn_mean,simulation_id,extraction_timestamp
2.0000000000000004e-08,3.9,6.0,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.4,1e+16,1e+17,4.999999999999999e-08,3.0,5.2,1e+19,1e+21,194.56296578125,1.0546713195995953e+28,sim_9717,2025-09-23T16:51:57.379396
3.162277660168379e-08,3.9,6.0,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.6,5.6,1e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,114.35622682900001,8.940437880576403e+27,sim_9718,2025-09-23T16:51:57.559630
3.162277660168379e-08,4.0,5.8,1e+21,1e+19,3.5e-07,3.6,5.5,1e+16,1e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,158.0538137328,2.023899748425674e+30,sim_9719,2025-09-23T16:51:57.765673
4.999999999999999e-08,3.9,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.8,5.5,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,1e+19,4.9999999999999993e+20,286.70260646125,9.923786447720807e+27,sim_9720,2025-09-23T16:51:57.971490
4.999999999999999e-08,4.0,5.9,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.8,5.5,1e+17,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,1e+19,7.071067811865475e+20,112.75708863292499,3.7341317271466187e+30,sim_9721,2025-09-23T16:51:58.176523
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.6,5.6,1e+16,1e+17,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,1e+21,138.9970885956,1.0337262351909134e+32,sim_9722,2025-09-23T16:51:58.369070
2.0000000000000004e-08,4.0,6.0,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.7,5.5,1e+16,1e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,1e+21,155.170637118,7.375042279214592e+30,sim_9723,2025-09-23T16:51:58.573775
3.162277660168379e-08,4.0,6.0,1e+21,2.2360679774997897e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,1e+17,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,164.24775167694997,2.7626795871193267e+31,sim_9724,2025-09-23T16:51:58.779589
4.999999999999999e-08,3.8,5.9,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,1e+21,194.16384753600002,5.533054205738632e+28,sim_9725,2025-09-23T16:51:58.972399
4.999999999999999e-08,4.0,6.0,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.7,5.4,1e+16,1e+17,2.0000000000000004e-08,3.2,5.2,1e+19,1e+21,205.55547096885,2.0914018943507708e+32,sim_9726,2025-09-23T16:51:59.177353
3.162277660168379e-08,3.8,5.9,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.7,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,36.31513420775,2.769083940420097e+27,sim_9727,2025-09-23T16:51:59.361437
4.999999999999999e-08,3.9,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.4,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,204.91337960250002,1.0377250219388826e+28,sim_9728,2025-09-23T16:51:59.564937
3.162277660168379e-08,3.8,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,1e+19,1e+21,69.00420584375,4.7753777813204034e+27,sim_9729,2025-09-23T16:51:59.757351
3.162277660168379e-08,4.0,6.0,4.9999999999999993e+20,1e+19,2.1e-07,3.6,5.6,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,1e+21,140.2874150808,2.1393052827780658e+32,sim_9730,2025-09-23T16:51:59.949198
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.6,1e+17,1e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,1e+21,118.852063939375,7.805988435407799e+27,sim_9731,2025-09-23T16:52:00.142916
4.999999999999999e-08,3.9,5.8,1e+21,4.999999999999999e+19,3.5e-07,3.7,5.6,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,120.33937678699999,7.865514477877226e+27,sim_9732,2025-09-23T16:52:00.338625
3.162277660168379e-08,3.9,5.8,1e+21,1e+19,2.1e-07,3.8,5.5,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.2,5.2,1e+19,1e+21,441.38720256375,1.9432118760397495e+28,sim_9733,2025-09-23T16:52:00.487229
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.6,5.5,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,149.2766162088,2.2806339744381344e+30,sim_9734,2025-09-23T16:52:00.643900
2.0000000000000004e-08,3.8,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.4,3.162277660168379e+16,1e+17,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,78.639389682375,3.5903365221852975e+27,sim_9735,2025-09-23T16:52:00.862307
2.0000000000000004e-08,4.0,5.8,1e+21,2.2360679774997897e+19,2.1e-07,3.6,5.4,1e+16,1e+17,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,204.64395362644998,9.480519078315455e+31,sim_9736,2025-09-23T16:52:01.010042
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.6,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,1e+21,148.22129692919998,4.243625585686475e+30,sim_9737,2025-09-23T16:52:01.160031
2.0000000000000004e-08,4.0,5.9,1e+21,2.2360679774997897e+19,2.1e-07,3.7,5.5,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,1e+21,142.97636547239998,8.28088597959913e+31,sim_9738,2025-09-23T16:52:01.358028
4.999999999999999e-08,4.0,5.9,1e+21,1e+19,2.7999999999999997e-07,3.8,5.4,1e+16,1e+17,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,1e+21,203.904011193,1.2908138163528223e+31,sim_9739,2025-09-23T16:52:01.532018
4.999999999999999e-08,3.8,5.8,4.9999999999999993e+20,1e+19,3.5e-07,3.7,5.4,1e+17,1e+16,3.162277660168379e-08,3.2,5.2,1e+19,4.9999999999999993e+20,81.74458183812501,3.263614537915822e+27,sim_9740,2025-09-23T16:52:01.749171
2.0000000000000004e-08,3.8,5.8,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+16,4.999999999999999e-08,3.2,5.2,1e+19,4.9999999999999993e+20,199.43630795159999,1.983496566891553e+28,sim_9741,2025-09-23T16:52:01.966306
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.7,5.6,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,144.7288728276,5.870899071997514e+30,sim_9742,2025-09-23T16:52:02.130258
2.0000000000000004e-08,3.8,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.7,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,1e+21,19.819773202125,4.426990828996751e+27,sim_9743,2025-09-23T16:52:02.273399
3.162277660168379e-08,3.9,5.9,1e+21,1e+19,3.5e-07,3.6,5.5,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,116.304802011375,7.105830759189203e+27,sim_9744,2025-09-23T16:52:02.446509
3.162277660168379e-08,4.0,6.0,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.4,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,1e+19,1e+21,185.62939135749997,2.2210649084904533e+32,sim_9745,2025-09-23T16:52:02.650501
2.0000000000000004e-08,3.8,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.8,5.6,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,1e+19,1e+21,673.1312030475,2.2862014527365774e+28,sim_9746,2025-09-23T16:52:02.854369
4.999999999999999e-08,4.0,6.0,4.9999999999999993e+20,1e+19,2.1e-07,3.8,5.4,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,1e+21,199.782083834,2.006721702573012e+32,sim_9747,2025-09-23T16:52:03.057158
2.0000000000000004e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,172.05967157569998,2.4141680126473348e+30,sim_9748,2025-09-23T16:52:03.203276
2.0000000000000004e-08,3.9,5.9,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.8,5.6,3.162277660168379e+16,1e+16,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,337.86350311,1.2337268459724434e+28,sim_9749,2025-09-23T16:52:03.348996
3.162277660168379e-08,4.0,6.0,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.6,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,1e+21,165.5572758804,5.3085463045846334e+29,sim_9750,2025-09-23T16:52:03.566327
3.162277660168379e-08,3.9,5.8,7.071067811865475e+20,1e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,201.13014354874997,7.96751540659201e+27,sim_9751,2025-09-23T16:52:03.782308
2.0000000000000004e-08,3.9,5.8,7.071067811865475e+20,1e+19,3.5e-07,3.7,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,2.8,5.2,1e+19,1e+21,178.889136885,6.557673515771601e+27,sim_9752,2025-09-23T16:52:03.987535
3.162277660168379e-08,3.9,5.8,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.4,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,225.42841449375,1.3221923215583687e+28,sim_9753,2025-09-23T16:52:04.185316
3.162277660168379e-08,3.9,6.0,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.8,5.5,1e+16,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,428.5416509075,1.902091153578586e+28,sim_9754,2025-09-23T16:52:04.380072
2.0000000000000004e-08,3.8,6.0,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.7,5.4,1e+16,1e+16,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,1e+21,82.873201229625,3.730561787555269e+27,sim_9755,2025-09-23T16:52:04.550008
4.999999999999999e-08,4.0,5.9,1e+21,2.2360679774997897e+19,3.5e-07,3.8,5.4,1e+17,1e+17,2.0000000000000004e-08,2.8,5.2,1e+19,4.9999999999999993e+20,194.5369442737,3.646900343254123e+30,sim_9756,2025-09-23T16:52:04.749790
3.162277660168379e-08,3.8,5.9,4.9999999999999993e+20,1e+19,3.5e-07,3.8,5.6,1e+16,1e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,204.35241477600002,1.0580879160398237e+28,sim_9757,2025-09-23T16:52:04.913590
4.999999999999999e-08,3.9,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.4,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,223.97452566624997,1.1140885501713201e+28,sim_9758,2025-09-23T16:52:05.054138
4.999999999999999e-08,3.9,5.9,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,1e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,1e+21,202.92239535625,8.758551832444306e+27,sim_9759,2025-09-23T16:52:05.215542
4.999999999999999e-08,4.0,6.0,1e+21,1e+19,2.7999999999999997e-07,3.7,5.4,1e+17,1e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,1e+21,181.36773673415,1.6727171775228336e+32,sim_9760,2025-09-23T16:52:05.366726
2.0000000000000004e-08,3.9,6.0,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.7,5.6,1e+17,1e+17,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,99.83759427737499,9.446025445531468e+27,sim_9761,2025-09-23T16:52:05.515622
4.999999999999999e-08,3.8,6.0,1e+21,1e+19,3.5e-07,3.8,5.4,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,796.9427858025,1.0379749086724116e+28,sim_9762,2025-09-23T16:52:05.684291
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,1e+19,2.1e-07,3.7,5.5,3.162277660168379e+16,1e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,110.698767712625,1.1175985009690342e+28,sim_9763,2025-09-23T16:52:05.900494
2.0000000000000004e-08,3.8,6.0,1e+21,4.999999999999999e+19,3.5e-07,3.8,5.4,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,627.0841699075,9.971994626338618e+27,sim_9764,2025-09-23T16:52:06.113575
2.0000000000000004e-08,3.9,6.0,1e+21,1e+19,2.7999999999999997e-07,3.6,5.6,1e+17,1e+17,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,105.82964452249999,7.86173197777825e+27,sim_9765,2025-09-23T16:52:06.313236
3.162277660168379e-08,4.0,5.8,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.6,1e+16,1e+16,3.162277660168379e-08,3.0,5.2,1e+19,7.071067811865475e+20,204.03453920125,1.8795242135025368e+28,sim_9766,2025-09-23T16:52:06.450734
4.999999999999999e-08,3.9,6.0,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.6,5.4,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,4.9999999999999993e+20,182.75954481500003,8.311416958828252e+27,sim_9767,2025-09-23T16:52:06.649083
4.999999999999999e-08,3.8,5.9,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.7,5.6,1e+17,3.162277660168379e+16,4.999999999999999e-08,2.8,5.2,1e+19,4.9999999999999993e+20,45.31161787975,3.156064213731075e+27,sim_9768,2025-09-23T16:52:06.792184
2.0000000000000004e-08,3.9,5.8,1e+21,1e+19,3.5e-07,3.7,5.5,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,4.9999999999999993e+20,113.82976233475,6.277586853080744e+27,sim_9769,2025-09-23T16:52:06.946506
4.999999999999999e-08,3.8,6.0,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,40.827696251,3.8100262298163386e+27,sim_9770,2025-09-23T16:52:07.128109
4.999999999999999e-08,3.8,5.9,7.071067811865475e+20,1e+19,3.5e-07,3.7,5.6,1e+17,1e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,1e+21,37.387996496250004,2.885176171128208e+27,sim_9771,2025-09-23T16:52:07.344395
4.999999999999999e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.5,3.162277660168379e+16,1e+17,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,105.693269569845,7.746417061275694e+30,sim_9772,2025-09-23T16:52:07.558618
4.999999999999999e-08,3.8,5.9,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.4,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,1e+21,9.333420932000001,4.1957411224075936e+27,sim_9773,2025-09-23T16:52:07.774134
3.162277660168379e-08,3.9,5.8,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.8,5.4,1e+16,1e+16,3.162277660168379e-08,2.8,5.2,1e+19,4.9999999999999993e+20,476.58337621875,1.0932346063699748e+28,sim_9774,2025-09-23T16:52:07.931961
4.999999999999999e-08,3.9,6.0,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.6,5.5,1e+17,1e+17,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,115.406531443125,9.234281497125101e+27,sim_9775,2025-09-23T16:52:08.075090
3.162277660168379e-08,3.8,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.6,3.162277660168379e+16,1e+16,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,570.06413152125,1.2264769437778813e+28,sim_9776,2025-09-23T16:52:08.222098
4.999999999999999e-08,4.0,6.0,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.6,1e+17,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,1e+21,105.047713454015,1.3612070017365379e+32,sim_9777,2025-09-23T16:52:08.425833
4.999999999999999e-08,4.0,6.0,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,1e+21,108.81763545829499,1.0358288152468235e+32,sim_9778,2025-09-23T16:52:08.567744
4.999999999999999e-08,3.9,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.8,5.5,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,356.38183566125,1.6012375837045444e+28,sim_9779,2025-09-23T16:52:08.715063
4.999999999999999e-08,4.0,6.0,7.071067811865475e+20,1e+19,2.1e-07,3.6,5.5,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,7.071067811865475e+20,145.8622904772,9.650007471046108e+31,sim_9780,2025-09-23T16:52:08.863734
2.0000000000000004e-08,3.8,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,624.408826085,1.3102105174077584e+28,sim_9781,2025-09-23T16:52:09.071358
2.0000000000000004e-08,3.8,5.9,1e+21,4.999999999999999e+19,3.5e-07,3.8,5.5,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,631.68171413625,1.3075283185754946e+28,sim_9782,2025-09-23T16:52:09.275528
4.999999999999999e-08,3.8,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,1e+21,79.26114290275,4.002977920715404e+27,sim_9783,2025-09-23T16:52:09.480218
2.0000000000000004e-08,4.0,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.7,5.6,3.162277660168379e+16,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,178.66865872625,1.9705163374120515e+28,sim_9784,2025-09-23T16:52:09.654644
3.162277660168379e-08,4.0,5.9,7.071067811865475e+20,1e+19,3.5e-07,3.7,5.6,1e+17,1e+17,4.999999999999999e-08,2.8,5.2,1e+19,7.071067811865475e+20,151.88094736079998,5.796884371426851e+29,sim_9785,2025-09-23T16:52:09.858119
3.162277660168379e-08,3.8,5.8,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.6,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,1e+21,10.0181104212,3.361944197138342e+27,sim_9786,2025-09-23T16:52:10.063376
3.162277660168379e-08,3.9,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.6,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,1e+21,114.52545181874999,7.096759728154082e+27,sim_9787,2025-09-23T16:52:10.211413
3.162277660168379e-08,3.8,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.6,3.162277660168379e+16,1e+17,4.999999999999999e-08,2.8,5.2,1e+19,4.9999999999999993e+20,10.01740185935,3.268405223573202e+27,sim_9788,2025-09-23T16:52:10.377374
2.0000000000000004e-08,3.9,6.0,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.7,5.6,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,4.9999999999999993e+20,115.64329217675001,6.231399353283744e+27,sim_9789,2025-09-23T16:52:10.519629
4.999999999999999e-08,3.8,6.0,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,1e+21,80.11187433775,3.072898227698731e+27,sim_9790,2025-09-23T16:52:10.665180
3.162277660168379e-08,3.8,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.7,5.4,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,4.9999999999999993e+20,72.13823433612501,4.916742789148783e+27,sim_9791,2025-09-23T16:52:10.807703
2.0000000000000004e-08,3.9,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.7,5.4,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,1e+21,245.09423838749998,1.2609847032422496e+28,sim_9792,2025-09-23T16:52:10.954955
4.999999999999999e-08,3.9,5.8,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.6,5.5,1e+16,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,1e+19,4.9999999999999993e+20,118.448700634,7.669568504586324e+27,sim_9793,2025-09-23T16:52:11.148358
4.999999999999999e-08,4.0,5.9,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.7,5.4,1e+16,1e+17,2.0000000000000004e-08,3.0,5.2,1e+19,1e+21,205.64376244654997,2.8073931338498862e+32,sim_9794,2025-09-23T16:52:11.363115
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.7,5.5,1e+17,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,158.15672455680001,8.746913733320931e+29,sim_9795,2025-09-23T16:52:11.561626
4.999999999999999e-08,3.9,5.9,1e+21,4.999999999999999e+19,3.5e-07,3.8,5.5,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,1e+21,287.0414027025,9.913472622022532e+27,sim_9796,2025-09-23T16:52:11.758993
4.999999999999999e-08,4.0,6.0,1e+21,1e+19,2.7999999999999997e-07,3.7,5.5,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,107.35983202912499,5.346627025615132e+31,sim_9797,2025-09-23T16:52:11.912812
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,1e+19,3.5e-07,3.8,5.5,1e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,286.6949665225,9.924833999882917e+27,sim_9798,2025-09-23T16:52:12.115794
4.999999999999999e-08,3.8,6.0,4.9999999999999993e+20,1e+19,3.5e-07,3.7,5.6,1e+17,1e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,1e+21,45.162041893125,3.151020569463699e+27,sim_9799,2025-09-23T16:52:12.280027
4.999999999999999e-08,3.9,5.9,1e+21,1e+19,2.7999999999999997e-07,3.8,5.6,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,330.06738264375,1.3305062004985733e+28,sim_9800,2025-09-23T16:52:12.485456
4.999999999999999e-08,3.8,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.6,5.6,1e+16,1e+16,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,9.33290177955,3.8306148524133805e+27,sim_9801,2025-09-23T16:52:12.679940
3.162277660168379e-08,3.8,6.0,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.6,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,1e+19,1e+21,9.839183535300002,3.4932614191674445e+27,sim_9802,2025-09-23T16:52:12.885682
4.999999999999999e-08,3.8,5.9,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.4,1e+16,1e+16,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,26.667341661625002,2.956453065680458e+27,sim_9803,2025-09-23T16:52:13.079844
4.999999999999999e-08,4.0,6.0,7.071067811865475e+20,1e+19,3.5e-07,3.7,5.6,1e+16,1e+17,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,106.78352690240499,6.4210018635293125e+31,sim_9804,2025-09-23T16:52:13.276456
4.999999999999999e-08,4.0,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.5,1e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,1e+21,107.32526661528499,4.503118518473009e+31,sim_9805,2025-09-23T16:52:13.463115
4.999999999999999e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.4,1e+16,1e+17,2.0000000000000004e-08,3.2,5.2,1e+19,7.071067811865475e+20,205.31430582584997,1.4379629483510125e+32,sim_9806,2025-09-23T16:52:13.654652
2.0000000000000004e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.4,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.2,5.2,1e+19,7.071067811865475e+20,284.4523579608,2.2883051349288668e+30,sim_9807,2025-09-23T16:52:13.814603
2.0000000000000004e-08,3.8,6.0,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,39.426280705625,3.574543768463124e+27,sim_9808,2025-09-23T16:52:14.021549
2.0000000000000004e-08,3.8,5.8,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.7,5.6,1e+16,1e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,45.692586158874995,2.9325927143632333e+27,sim_9809,2025-09-23T16:52:14.226100
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.7,5.5,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,154.1043333348,1.448243319812848e+30,sim_9810,2025-09-23T16:52:14.423545
